171, 42538.808, 18265.738, 200, 25, 100
172, 42012.215, 18058.533, 200, 25, 100
173, 43256.646, 18559.457, 200, 25, 100
174, 42196.966, 18143.473, 200, 25, 100
175, 41262.400, 17727.711, 200, 25, 100
176, 43478.162, 18630.452, 200, 25, 100
177, 41684.385, 17902.420, 200, 25, 100
178, 43522.500, 18674.442, 200, 25, 100
179, 41713.506, 17881.816, 200, 25, 100
180, 41396.009, 17763.069, 200, 25, 100
181, 42584.441, 18289.637, 200, 25, 100
182, 42994.522, 18439.610, 200, 25, 100
183, 41705.317, 17919.791, 200, 25, 100
184, 41047.186, 17631.634, 200, 25, 100
185, 43563.726, 18703.536, 200, 25, 100
186, 41891.160, 18000.178, 200, 25, 100
187, 42491.348, 18285.301, 200, 25, 100
188, 42042.246, 18110.910, 200, 25, 100
189, 41064.232, 17646.960, 200, 25, 100
190, 41230.171, 17714.471, 200, 25, 100
191, 41069.288, 17656.119, 200, 25, 100
192, 41180.223, 17695.320, 200, 25, 100
193, 41309.201, 17779.728, 200, 25, 100
194, 42580.740, 18293.514, 200, 25, 100
195, 41871.965, 17947.821, 200, 25, 100
196, 41314.985, 17782.266, 200, 25, 100
197, 41943.177, 17981.430, 200, 25, 100
198, 41060.590, 17646.015, 200, 25, 100
199, 41075.616, 17659.846, 200, 25, 100
200, 41424.784, 17766.145, 200, 25, 100
201, 41558.814, 17878.719, 200, 25, 100
202, 41597.871, 17899.419, 200, 25, 100
203, 41452.005, 17850.443, 200, 25, 100
204, 42546.110, 18293.305, 200, 25, 100
205, 41528.557, 17876.086, 200, 25, 100
206, 41543.597, 17874.059, 200, 25, 100
207, 40904.227, 17592.070, 200, 25, 100
208, 42077.207, 18027.310, 200, 25, 100
209, 40876.171, 17542.855, 200, 25, 100
210, 42137.549, 18086.382, 200, 25, 100
211, 40852.482, 17535.035, 200, 25, 100
212, 41170.572, 17694.734, 200, 25, 100
213, 41991.431, 18021.126, 200, 25, 100
214, 41680.104, 17922.050, 200, 25, 100
215, 40802.592, 17552.603, 200, 25, 100
216, 42468.079, 18243.313, 200, 25, 100
217, 40819.224, 17542.389, 200, 25, 100
218, 42029.137, 18071.913, 200, 25, 100
219, 41675.973, 17876.373, 200, 25, 100
220, 42058.645, 18082.040, 200, 25, 100
221, 41601.165, 17865.400, 200, 25, 100
222, 41291.396, 17733.349, 200, 25, 100
223, 41193.401, 17656.598, 200, 25, 100
224, 42148.161, 18056.907, 200, 25, 100
225, 41479.128, 17788.037, 200, 25, 100
226, 41433.902, 17810.989, 200, 25, 100
227, 41417.745, 17796.756, 200, 25, 100
228, 42141.290, 18094.710, 200, 25, 100
229, 41156.883, 17675.121, 200, 25, 100
230, 42849.287, 18309.229, 200, 25, 100
231, 41298.075, 17708.714, 200, 25, 100
232, 42160.581, 18061.324, 200, 25, 100
233, 41916.420, 17991.397, 200, 25, 100
234, 41953.022, 18049.307, 200, 25, 100
235, 41185.969, 17719.891, 200, 25, 100
236, 42181.151, 18086.495, 200, 25, 100
237, 41522.026, 17827.795, 200, 25, 100
238, 41051.366, 17631.421, 200, 25, 100
239, 42317.365, 18171.701, 200, 25, 100
240, 42005.280, 18059.479, 200, 25, 100
241, 41827.506, 17951.274, 200, 25, 100
242, 42183.661, 18127.531, 200, 25, 100
243, 41749.922, 17955.357, 200, 25, 100
244, 41124.863, 17688.751, 200, 25, 100
245, 43009.699, 18446.438, 200, 25, 100
246, 41731.107, 17932.292, 200, 25, 100
247, 41857.139, 17987.317, 200, 25, 100
248, 41991.840, 18013.492, 200, 25, 100
249, 43209.664, 18551.458, 200, 25, 100
250, 41102.279, 17655.276, 200, 25, 100
251, 41084.432, 17652.337, 200, 25, 100
252, 41917.973, 17984.680, 200, 25, 100
253, 41360.303, 17763.564, 200, 25, 100
254, 41981.311, 18023.334, 200, 25, 100
255, 41673.472, 17888.129, 200, 25, 100
256, 41285.749, 17746.403, 200, 25, 100
257, 41398.870, 17796.244, 200, 25, 100
258, 42660.273, 18292.099, 200, 25, 100
259, 41889.214, 17991.556, 200, 25, 100
260, 41946.324, 18019.076, 200, 25, 100
261, 41317.065, 17754.692, 200, 25, 100
262, 41365.063, 17762.830, 200, 25, 100
263, 41804.431, 17947.435, 200, 25, 100
264, 42067.226, 18028.779, 200, 25, 100
265, 41858.135, 17982.143, 200, 25, 100
266, 41124.953, 17685.816, 200, 25, 100
267, 41912.895, 18040.887, 200, 25, 100
268, 41818.465, 17932.427, 200, 25, 100
269, 40737.511, 17509.638, 200, 25, 100
270, 41188.152, 17729.299, 200, 25, 100
271, 41362.117, 17764.452, 200, 25, 100
272, 41512.108, 17810.600, 200, 25, 100
273, 41367.208, 17755.902, 200, 25, 100
274, 43026.585, 18454.438, 200, 25, 100
275, 40685.413, 17488.597, 200, 25, 100
276, 41125.492, 17678.236, 200, 25, 100
277, 41133.098, 17674.581, 200, 25, 100
278, 42325.856, 18163.495, 200, 25, 100
279, 41681.900, 17922.146, 200, 25, 100
280, 41458.331, 17794.541, 200, 25, 100
281, 42032.821, 18042.318, 200, 25, 100
282, 41588.059, 17862.392, 200, 25, 100
283, 40752.161, 17524.291, 200, 25, 100
284, 41284.397, 17751.448, 200, 25, 100
285, 43378.126, 18638.874, 200, 25, 100
286, 41463.895, 17794.576, 200, 25, 100
287, 41897.059, 18006.478, 200, 25, 100
288, 41692.937, 17971.091, 200, 25, 100
289, 40897.026, 17570.768, 200, 25, 100
290, 41015.276, 17640.874, 200, 25, 100
291, 41759.209, 17924.667, 200, 25, 100
292, 41028.906, 17629.895, 200, 25, 100
293, 41928.428, 17996.335, 200, 25, 100
294, 42223.061, 18092.607, 200, 25, 100
295, 41321.324, 17753.764, 200, 25, 100
296, 41015.952, 17636.758, 200, 25, 100
297, 41447.699, 17778.818, 200, 25, 100
298, 40869.488, 17567.572, 200, 25, 100
299, 42470.010, 18207.886, 200, 25, 100
300, 40860.227, 17563.226, 200, 25, 100
301, 41436.306, 17834.578, 200, 25, 100
302, 41154.375, 17672.203, 200, 25, 100
303, 41329.181, 17750.115, 200, 25, 100
304, 41057.488, 17645.211, 200, 25, 100
305, 41790.995, 17950.843, 200, 25, 100
306, 41247.049, 17713.120, 200, 25, 100
307, 41200.402, 17703.615, 200, 25, 100
308, 41997.027, 18057.289, 200, 25, 100
309, 41183.316, 17692.779, 200, 25, 100
310, 41161.427, 17677.034, 200, 25, 100
311, 41226.130, 17700.276, 200, 25, 100
312, 41160.238, 17676.531, 200, 25, 100
313, 41095.862, 17649.553, 200, 25, 100
314, 41656.807, 17928.596, 200, 25, 100
315, 41511.739, 17854.476, 200, 25, 100
316, 41658.498, 17897.894, 200, 25, 100
317, 41228.648, 17722.315, 200, 25, 100
318, 41428.338, 17788.443, 200, 25, 100
319, 41452.683, 17804.901, 200, 25, 100
320, 41584.140, 17863.155, 200, 25, 100
321, 41717.102, 17917.551, 200, 25, 100
322, 41386.189, 17770.861, 200, 25, 100
323, 41503.084, 17825.785, 200, 25, 100
324, 41045.350, 17646.169, 200, 25, 100
325, 41017.382, 17613.552, 200, 25, 100
326, 42142.488, 18073.787, 200, 25, 100
327, 41048.117, 17626.616, 200, 25, 100
328, 41234.208, 17750.018, 200, 25, 100
329, 40790.404, 17536.248, 200, 25, 100
330, 41240.602, 17719.519, 200, 25, 100
331, 41363.183, 17735.986, 200, 25, 100
332, 41589.997, 17851.757, 200, 25, 100
333, 41689.622, 17877.499, 200, 25, 100
334, 41693.384, 17886.316, 200, 25, 100
335, 41271.051, 17755.746, 200, 25, 100
336, 42105.733, 18072.889, 200, 25, 100
337, 40820.753, 17546.369, 200, 25, 100
338, 40812.914, 17542.292, 200, 25, 100
339, 42008.744, 18012.271, 200, 25, 100
340, 41843.770, 17954.746, 200, 25, 100
341, 40996.816, 17627.768, 200, 25, 100
342, 41824.430, 17988.306, 200, 25, 100
343, 41768.682, 17931.253, 200, 25, 100
344, 42275.295, 18139.848, 200, 25, 100
345, 41805.653, 17976.690, 200, 25, 100
346, 40952.579, 17606.081, 200, 25, 100
347, 40998.589, 17623.939, 200, 25, 100
348, 42109.283, 18061.268, 200, 25, 100
349, 40927.920, 17568.065, 200, 25, 100
350, 41799.625, 17963.707, 200, 25, 100
351, 41632.247, 17858.829, 200, 25, 100
352, 41626.845, 17874.785, 200, 25, 100
353, 41515.008, 17839.258, 200, 25, 100
354, 41476.733, 17793.335, 200, 25, 100
355, 41270.454, 17739.287, 200, 25, 100
356, 41248.514, 17724.348, 200, 25, 100
357, 41021.833, 17633.944, 200, 25, 100
358, 40683.265, 17488.399, 200, 25, 100
359, 40939.775, 17593.042, 200, 25, 100
360, 41318.597, 17757.060, 200, 25, 100
361, 41373.171, 17797.497, 200, 25, 100
362, 41385.348, 17777.390, 200, 25, 100
363, 41023.362, 17626.702, 200, 25, 100
364, 41084.351, 17651.994, 200, 25, 100
365, 41589.194, 17888.597, 200, 25, 100
366, 41976.602, 17982.269, 200, 25, 100
367, 40784.687, 17525.833, 200, 25, 100
368, 41528.006, 17832.093, 200, 25, 100
369, 41453.431, 17824.870, 200, 25, 100
370, 41363.615, 17763.355, 200, 25, 100
371, 41522.218, 17855.887, 200, 25, 100
372, 41257.238, 17731.615, 200, 25, 100
373, 41585.414, 17828.414, 200, 25, 100
374, 41490.430, 17798.619, 200, 25, 100
375, 41026.736, 17625.235, 200, 25, 100
376, 42098.502, 18083.834, 200, 25, 100
377, 41521.321, 17852.926, 200, 25, 100
378, 41521.286, 17852.910, 200, 25, 100
379, 40603.409, 17453.002, 200, 25, 100
380, 41265.191, 17738.639, 200, 25, 100
381, 40872.717, 17578.094, 200, 25, 100
382, 41029.266, 17641.941, 200, 25, 100
383, 41826.245, 18004.307, 200, 25, 100
384, 41624.998, 17881.058, 200, 25, 100
385, 40816.002, 17541.652, 200, 25, 100
386, 41523.817, 17833.788, 200, 25, 100
387, 40649.111, 17467.254, 200, 25, 100
388, 41703.681, 17935.801, 200, 25, 100
389, 41805.052, 17970.262, 200, 25, 100
390, 41936.052, 18049.794, 200, 25, 100
391, 40857.158, 17568.681, 200, 25, 100
392, 41174.235, 17712.666, 200, 25, 100
393, 41421.079, 17780.965, 200, 25, 100
394, 41644.935, 17871.986, 200, 25, 100
395, 40764.217, 17519.512, 200, 25, 100
396, 41468.163, 17818.007, 200, 25, 100
397, 42170.018, 18124.104, 200, 25, 100
398, 40861.260, 17560.153, 200, 25, 100
399, 41034.935, 17648.877, 200, 25, 100
400, 40998.234, 17626.660, 200, 25, 100
401, 40683.865, 17497.804, 200, 25, 100
402, 41730.058, 17921.670, 200, 25, 100
403, 41380.445, 17773.017, 200, 25, 100
404, 41260.390, 17750.090, 200, 25, 100
405, 40810.790, 17550.022, 200, 25, 100
406, 41126.275, 17697.001, 200, 25, 100
407, 41555.973, 17863.371, 200, 25, 100
408, 42344.970, 18234.371, 200, 25, 100
409, 41224.335, 17713.655, 200, 25, 100
410, 41092.358, 17681.703, 200, 25, 100
411, 41885.898, 17989.386, 200, 25, 100
412, 41234.249, 17716.435, 200, 25, 100
413, 42339.424, 18220.517, 200, 25, 100
414, 41136.357, 17670.951, 200, 25, 100
415, 41416.527, 17818.720, 200, 25, 100
416, 41758.938, 17959.996, 200, 25, 100
417, 40925.987, 17609.542, 200, 25, 100
418, 41511.746, 17851.011, 200, 25, 100
419, 41331.779, 17782.629, 200, 25, 100
420, 41450.134, 17821.536, 200, 25, 100
421, 41010.742, 17632.342, 200, 25, 100
422, 41173.202, 17734.028, 200, 25, 100
423, 42056.968, 18063.654, 200, 25, 100
424, 41624.074, 17891.086, 200, 25, 100
425, 42088.612, 18165.446, 200, 25, 100
426, 41628.421, 17924.813, 200, 25, 100
427, 40847.968, 17571.389, 200, 25, 100
428, 41667.386, 17898.266, 200, 25, 100
429, 41918.488, 18010.432, 200, 25, 100
430, 40681.177, 17494.821, 200, 25, 100
431, 40786.834, 17545.931, 200, 25, 100
432, 40989.117, 17627.542, 200, 25, 100
433, 41660.884, 17900.840, 200, 25, 100
434, 41404.473, 17798.168, 200, 25, 100
435, 40957.043, 17611.874, 200, 25, 100
436, 40884.054, 17588.018, 200, 25, 100
437, 41172.275, 17725.248, 200, 25, 100
438, 41459.598, 17796.366, 200, 25, 100
439, 41949.468, 18025.923, 200, 25, 100
440, 40887.841, 17588.627, 200, 25, 100
441, 41831.583, 17974.361, 200, 25, 100
442, 41844.571, 17987.969, 200, 25, 100
443, 41117.426, 17688.289, 200, 25, 100
444, 41299.030, 17749.011, 200, 25, 100
445, 42184.380, 18193.005, 200, 25, 100
446, 41741.740, 17961.322, 200, 25, 100
447, 42074.934, 18100.318, 200, 25, 100
448, 41385.803, 17770.431, 200, 25, 100
449, 41831.812, 17974.452, 200, 25, 100
450, 41133.418, 17686.066, 200, 25, 100
451, 42793.124, 18410.541, 200, 25, 100
452, 43242.596, 18587.181, 200, 25, 100
453, 41474.101, 17862.560, 200, 25, 100
454, 41730.827, 17917.476, 200, 25, 100
455, 41213.947, 17720.490, 200, 25, 100
456, 42576.015, 18340.417, 200, 25, 100
457, 42548.721, 18328.941, 200, 25, 100
458, 40936.839, 17619.577, 200, 25, 100
459, 41631.899, 17912.083, 200, 25, 100
460, 41207.008, 17715.124, 200, 25, 100
461, 41977.119, 18045.203, 200, 25, 100
462, 42044.314, 18051.028, 200, 25, 100
463, 41485.516, 17842.049, 200, 25, 100
464, 42438.373, 18226.755, 200, 25, 100
465, 42858.806, 18401.506, 200, 25, 100
466, 40867.657, 17569.807, 200, 25, 100
467, 41072.437, 17663.036, 200, 25, 100
468, 40986.606, 17636.120, 200, 25, 100
469, 41614.818, 17892.229, 200, 25, 100
470, 42097.290, 18107.539, 200, 25, 100
471, 42449.826, 18271.821, 200, 25, 100
472, 42137.761, 18125.026, 200, 25, 100
473, 40776.198, 17529.540, 200, 25, 100
474, 41560.118, 17901.834, 200, 25, 100
475, 41073.487, 17644.077, 200, 25, 100
476, 40750.916, 17514.863, 200, 25, 100
477, 41239.981, 17737.300, 200, 25, 100
478, 40983.666, 17636.155, 200, 25, 100
479, 41203.892, 17709.624, 200, 25, 100
480, 40637.684, 17476.132, 200, 25, 100
481, 41970.345, 18047.850, 200, 25, 100
482, 41184.409, 17722.283, 200, 25, 100
483, 41216.133, 17699.178, 200, 25, 100
484, 40956.749, 17632.116, 200, 25, 100
485, 41106.146, 17677.561, 200, 25, 100
486, 41259.390, 17760.051, 200, 25, 100
487, 40868.251, 17572.540, 200, 25, 100
488, 40405.359, 17376.584, 200, 25, 100
489, 41394.177, 17792.359, 200, 25, 100
490, 41356.437, 17790.010, 200, 25, 100
491, 41070.537, 17677.840, 200, 25, 100
492, 41454.065, 17852.877, 200, 25, 100
493, 41062.048, 17651.299, 200, 25, 100
494, 41393.445, 17798.653, 200, 25, 100
495, 41564.557, 17853.761, 200, 25, 100
496, 40764.202, 17533.895, 200, 25, 100
497, 41155.554, 17699.228, 200, 25, 100
498, 41770.081, 17939.286, 200, 25, 100
499, 40881.708, 17566.632, 200, 25, 100
500, 41056.981, 17658.027, 200, 25, 100
501, 40874.570, 17585.633, 200, 25, 100
502, 41367.003, 17799.702, 200, 25, 100
503, 41229.514, 17741.840, 200, 25, 100
504, 42772.211, 18317.274, 200, 25, 100
505, 40948.435, 17628.723, 200, 25, 100
506, 41830.647, 18010.251, 200, 25, 100
507, 41346.260, 17760.525, 200, 25, 100
508, 41226.352, 17691.375, 200, 25, 100
509, 41104.954, 17688.255, 200, 25, 100
510, 40823.929, 17548.265, 200, 25, 100
511, 41093.179, 17698.616, 200, 25, 100
512, 40987.040, 17615.494, 200, 25, 100
513, 41502.875, 17838.046, 200, 25, 100
514, 40815.122, 17560.286, 200, 25, 100
515, 42181.490, 18154.536, 200, 25, 100
516, 40921.276, 17599.813, 200, 25, 100
517, 41236.975, 17730.619, 200, 25, 100
518, 42037.909, 18036.998, 200, 25, 100
519, 40931.715, 17607.815, 200, 25, 100
520, 40997.287, 17612.639, 200, 25, 100
521, 40847.227, 17574.730, 200, 25, 100
522, 41487.698, 17834.095, 200, 25, 100
523, 40866.555, 17584.817, 200, 25, 100
524, 40980.507, 17629.418, 200, 25, 100
525, 40947.548, 17581.477, 200, 25, 100
526, 40997.605, 17612.976, 200, 25, 100
527, 40709.018, 17515.710, 200, 25, 100
528, 41213.129, 17730.738, 200, 25, 100
529, 41438.442, 17798.577, 200, 25, 100
530, 41375.079, 17795.277, 200, 25, 100
531, 40844.389, 17547.190, 200, 25, 100
532, 40873.283, 17567.271, 200, 25, 100
533, 40523.931, 17432.018, 200, 25, 100
534, 41072.358, 17643.599, 200, 25, 100
535, 40469.381, 17410.921, 200, 25, 100
536, 40492.848, 17407.590, 200, 25, 100
537, 41022.619, 17619.744, 200, 25, 100
538, 41312.533, 17754.239, 200, 25, 100
539, 40712.940, 17512.045, 200, 25, 100
540, 41454.808, 17795.961, 200, 25, 100
541, 41039.580, 17638.011, 200, 25, 100
542, 40944.136, 17610.290, 200, 25, 100
543, 40665.424, 17494.826, 200, 25, 100
544, 41282.929, 17760.947, 200, 25, 100
545, 40748.976, 17536.778, 200, 25, 100
546, 40749.336, 17522.992, 200, 25, 100
547, 40953.014, 17632.185, 200, 25, 100
548, 41013.641, 17641.378, 200, 25, 100
549, 41239.002, 17736.570, 200, 25, 100
550, 41016.776, 17643.903, 200, 25, 100
551, 40869.247, 17569.770, 200, 25, 100
552, 41455.500, 17823.087, 200, 25, 100
553, 42482.017, 18241.514, 200, 25, 100
554, 40851.262, 17567.002, 200, 25, 100
555, 40992.877, 17597.563, 200, 25, 100
556, 43195.690, 18550.738, 200, 25, 100
557, 40957.083, 17607.696, 200, 25, 100
558, 41478.068, 17823.716, 200, 25, 100
559, 41099.637, 17676.864, 200, 25, 100
560, 42632.090, 18305.688, 200, 25, 100
561, 41135.480, 17699.629, 200, 25, 100
562, 40596.782, 17461.666, 200, 25, 100
563, 41382.939, 17798.677, 200, 25, 100
564, 40454.418, 17395.819, 200, 25, 100
565, 41280.175, 17732.547, 200, 25, 100
566, 40711.389, 17497.109, 200, 25, 100
567, 41333.539, 17758.262, 200, 25, 100
568, 41454.709, 17825.480, 200, 25, 100
569, 41473.188, 17830.959, 200, 25, 100
570, 40490.888, 17410.604, 200, 25, 100
571, 41237.840, 17720.594, 200, 25, 100
572, 40552.304, 17430.583, 200, 25, 100
573, 40715.001, 17511.223, 200, 25, 100
574, 41342.399, 17760.286, 200, 25, 100
575, 41254.434, 17729.270, 200, 25, 100
576, 41450.083, 17835.317, 200, 25, 100
577, 40908.981, 17584.040, 200, 25, 100
578, 41004.222, 17617.860, 200, 25, 100
579, 41264.640, 17744.877, 200, 25, 100
580, 40916.025, 17586.736, 200, 25, 100
581, 40559.509, 17422.779, 200, 25, 100
582, 41686.743, 17878.338, 200, 25, 100
583, 40685.655, 17488.085, 200, 25, 100
584, 40560.603, 17442.248, 200, 25, 100
585, 41696.597, 17926.396, 200, 25, 100
586, 40683.629, 17497.548, 200, 25, 100
587, 41217.376, 17733.172, 200, 25, 100
588, 41148.510, 17692.105, 200, 25, 100
589, 41161.985, 17692.140, 200, 25, 100
590, 40846.718, 17580.640, 200, 25, 100
591, 40891.382, 17586.641, 200, 25, 100
592, 40844.133, 17582.101, 200, 25, 100
593, 40600.623, 17450.982, 200, 25, 100
594, 41482.727, 17823.161, 200, 25, 100
595, 40894.981, 17584.407, 200, 25, 100
596, 40749.158, 17504.717, 200, 25, 100
597, 41100.970, 17637.118, 200, 25, 100
598, 40990.304, 17652.817, 200, 25, 100
599, 41264.877, 17731.881, 200, 25, 100
600, 40573.012, 17445.682, 200, 25, 100
601, 40531.034, 17427.125, 200, 25, 100
602, 41318.391, 17769.700, 200, 25, 100
603, 41381.455, 17769.470, 200, 25, 100
604, 40524.103, 17423.644, 200, 25, 100
605, 40688.866, 17517.510, 200, 25, 100
606, 41789.113, 17949.720, 200, 25, 100
607, 41638.724, 17842.390, 200, 25, 100
